userId	geneSymbol	geneName	entrezgene	score	gLink
CAMKK2	CAMKK2	calcium/calmodulin dependent protein kinase kinase 2	10645	0.0850775374628278	https://www.ncbi.nlm.nih.gov/gene/?term=10645
CAMLG	CAMLG	calcium modulating ligand	819	0.0932163803572941	https://www.ncbi.nlm.nih.gov/gene/?term=819
CAMP	CAMP	cathelicidin antimicrobial peptide	820	0.0635143585885119	https://www.ncbi.nlm.nih.gov/gene/?term=820
CAMSAP2	CAMSAP2	calmodulin regulated spectrin associated protein family member 2	23271	-0.0500976040497431	https://www.ncbi.nlm.nih.gov/gene/?term=23271
CAMTA1	CAMTA1	calmodulin binding transcription activator 1	23261	-0.0164171004902464	https://www.ncbi.nlm.nih.gov/gene/?term=23261
CAND1	CAND1	cullin associated and neddylation dissociated 1	55832	-0.316073507852061	https://www.ncbi.nlm.nih.gov/gene/?term=55832
CANT1	CANT1	calcium activated nucleotidase 1	124583	0.124703847399935	https://www.ncbi.nlm.nih.gov/gene/?term=124583
CANX	CANX	calnexin	821	-0.0570266203598713	https://www.ncbi.nlm.nih.gov/gene/?term=821
CAPG	CAPG	capping actin protein, gelsolin like	822	0.0588556830254493	https://www.ncbi.nlm.nih.gov/gene/?term=822
CAPN1	CAPN1	calpain 1	823	-0.120668576759287	https://www.ncbi.nlm.nih.gov/gene/?term=823
CAPN10	CAPN10	calpain 10	11132	-0.0641575624606395	https://www.ncbi.nlm.nih.gov/gene/?term=11132
CAPN15	CAPN15	calpain 15	6650	0.159755977293136	https://www.ncbi.nlm.nih.gov/gene/?term=6650
CAPN2	CAPN2	calpain 2	824	-0.0726357827875904	https://www.ncbi.nlm.nih.gov/gene/?term=824
CAPN5	CAPN5	calpain 5	726	-0.033503756540017	https://www.ncbi.nlm.nih.gov/gene/?term=726
CAPN7	CAPN7	calpain 7	23473	-0.2471916314969	https://www.ncbi.nlm.nih.gov/gene/?term=23473
CAPN9	CAPN9	calpain 9	10753	-0.00983741995537671	https://www.ncbi.nlm.nih.gov/gene/?term=10753
CAPNS1	CAPNS1	calpain small subunit 1	826	-0.0138086389952941	https://www.ncbi.nlm.nih.gov/gene/?term=826
CAPRIN1	CAPRIN1	cell cycle associated protein 1	4076	0.0757860245341255	https://www.ncbi.nlm.nih.gov/gene/?term=4076
CAPZA1	CAPZA1	capping actin protein of muscle Z-line subunit alpha 1	829	-0.0733603956628425	https://www.ncbi.nlm.nih.gov/gene/?term=829
CAPZA2	CAPZA2	capping actin protein of muscle Z-line subunit alpha 2	830	0.109125026127947	https://www.ncbi.nlm.nih.gov/gene/?term=830
CARD10	CARD10	caspase recruitment domain family member 10	29775	-0.0116716471392109	https://www.ncbi.nlm.nih.gov/gene/?term=29775
CARD16	CARD16	caspase recruitment domain family member 16	114769	-0.150926727225674	https://www.ncbi.nlm.nih.gov/gene/?term=114769
CARD17	CARD17	caspase recruitment domain family member 17	440068	-0.0631760698827185	https://www.ncbi.nlm.nih.gov/gene/?term=440068
CARD6	CARD6	caspase recruitment domain family member 6	84674	-0.0444628147247969	https://www.ncbi.nlm.nih.gov/gene/?term=84674
CARD8	CARD8	caspase recruitment domain family member 8	22900	-0.289652446722748	https://www.ncbi.nlm.nih.gov/gene/?term=22900
CARD9	CARD9	caspase recruitment domain family member 9	64170	0.0160309309139141	https://www.ncbi.nlm.nih.gov/gene/?term=64170
CARM1	CARM1	coactivator associated arginine methyltransferase 1	10498	0.100641946016505	https://www.ncbi.nlm.nih.gov/gene/?term=10498
CARS	CARS	cysteinyl-tRNA synthetase	833	0.129847148504626	https://www.ncbi.nlm.nih.gov/gene/?term=833
CARS2	CARS2	cysteinyl-tRNA synthetase 2, mitochondrial	79587	0.00952185288796448	https://www.ncbi.nlm.nih.gov/gene/?term=79587
CASC1	CASC1	cancer susceptibility 1	55259	-0.183327258240467	https://www.ncbi.nlm.nih.gov/gene/?term=55259
CASC15	CASC15	cancer susceptibility 15	401237	-0.0701698742341187	https://www.ncbi.nlm.nih.gov/gene/?term=401237
CASC3	CASC3	CASC3, exon junction complex subunit	22794	0.283901233965858	https://www.ncbi.nlm.nih.gov/gene/?term=22794
CASC4	CASC4	cancer susceptibility 4	113201	-0.0181560077280813	https://www.ncbi.nlm.nih.gov/gene/?term=113201
CASD1	CASD1	CAS1 domain containing 1	64921	-0.0310527354926286	https://www.ncbi.nlm.nih.gov/gene/?term=64921
CASK	CASK	calcium/calmodulin dependent serine protein kinase	8573	0.0520318827284802	https://www.ncbi.nlm.nih.gov/gene/?term=8573
CASP1	CASP1	caspase 1	834	-0.231678622525048	https://www.ncbi.nlm.nih.gov/gene/?term=834
CASP10	CASP10	caspase 10	843	-0.075750650230288	https://www.ncbi.nlm.nih.gov/gene/?term=843
CASP2	CASP2	caspase 2	835	-0.0574312930024151	https://www.ncbi.nlm.nih.gov/gene/?term=835
CASP3	CASP3	caspase 3	836	-0.0310998063633346	https://www.ncbi.nlm.nih.gov/gene/?term=836
CASP4	CASP4	caspase 4	837	0.153162171233243	https://www.ncbi.nlm.nih.gov/gene/?term=837
CASP5	CASP5	caspase 5	838	-0.0779370728867527	https://www.ncbi.nlm.nih.gov/gene/?term=838
CASP7	CASP7	caspase 7	840	-0.040062653874048	https://www.ncbi.nlm.nih.gov/gene/?term=840
CASP8	CASP8	caspase 8	841	-0.155271875013096	https://www.ncbi.nlm.nih.gov/gene/?term=841
CASP8AP2	CASP8AP2	caspase 8 associated protein 2	9994	0.0816810220088964	https://www.ncbi.nlm.nih.gov/gene/?term=9994
CASP9	CASP9	caspase 9	842	0.305099041822735	https://www.ncbi.nlm.nih.gov/gene/?term=842
CASR	CASR	calcium sensing receptor	846	0.0936854902597897	https://www.ncbi.nlm.nih.gov/gene/?term=846
CASS4	CASS4	Cas scaffold protein family member 4	57091	0.211686858723052	https://www.ncbi.nlm.nih.gov/gene/?term=57091
CAST	CAST	calpastatin	831	-0.199793803979742	https://www.ncbi.nlm.nih.gov/gene/?term=831
CAT	CAT	catalase	847	0.082233153275028	https://www.ncbi.nlm.nih.gov/gene/?term=847
CATSPERG	CATSPERG	cation channel sperm associated auxiliary subunit gamma	57828	0.0701856519216175	https://www.ncbi.nlm.nih.gov/gene/?term=57828
CAV2	CAV2	caveolin 2	858	0.0226625300488071	https://www.ncbi.nlm.nih.gov/gene/?term=858
CBFB	CBFB	core-binding factor subunit beta	865	0.0258574721896775	https://www.ncbi.nlm.nih.gov/gene/?term=865
CBL	CBL	Cbl proto-oncogene	867	0.0278658794687379	https://www.ncbi.nlm.nih.gov/gene/?term=867
CBLB	CBLB	Cbl proto-oncogene B	868	-0.0312962813713402	https://www.ncbi.nlm.nih.gov/gene/?term=868
CBLL1	CBLL1	Cbl proto-oncogene like 1	79872	-0.135730778327883	https://www.ncbi.nlm.nih.gov/gene/?term=79872
CBLN1	CBLN1	cerebellin 1 precursor	869	0.122722178491074	https://www.ncbi.nlm.nih.gov/gene/?term=869
CBR1	CBR1	carbonyl reductase 1	873	-0.0241953197016617	https://www.ncbi.nlm.nih.gov/gene/?term=873
CBR3	CBR3	carbonyl reductase 3	874	0.034665903206368	https://www.ncbi.nlm.nih.gov/gene/?term=874
CBR4	CBR4	carbonyl reductase 4	84869	0.0289940630335821	https://www.ncbi.nlm.nih.gov/gene/?term=84869
CBWD2	CBWD2	COBW domain containing 2	150472	-0.106311282303635	https://www.ncbi.nlm.nih.gov/gene/?term=150472
CBWD5	CBWD5	COBW domain containing 5	220869	0.110196435919874	https://www.ncbi.nlm.nih.gov/gene/?term=220869
CBX1	CBX1	chromobox 1	10951	0.217737711696188	https://www.ncbi.nlm.nih.gov/gene/?term=10951
CBX2	CBX2	chromobox 2	84733	0.144322499568	https://www.ncbi.nlm.nih.gov/gene/?term=84733
CBX6	CBX6	chromobox 6	23466	0.288224072501318	https://www.ncbi.nlm.nih.gov/gene/?term=23466
CBX7	CBX7	chromobox 7	23492	0.181164194992665	https://www.ncbi.nlm.nih.gov/gene/?term=23492
CBX8	CBX8	chromobox 8	57332	-0.034068579312211	https://www.ncbi.nlm.nih.gov/gene/?term=57332
CC2D1A	CC2D1A	coiled-coil and C2 domain containing 1A	54862	-0.0207674692850885	https://www.ncbi.nlm.nih.gov/gene/?term=54862
CC2D1B	CC2D1B	coiled-coil and C2 domain containing 1B	200014	-6.83394938290074e-4	https://www.ncbi.nlm.nih.gov/gene/?term=200014
CCAR1	CCAR1	cell division cycle and apoptosis regulator 1	55749	-0.0570069238391686	https://www.ncbi.nlm.nih.gov/gene/?term=55749
CCAR2	CCAR2	cell cycle and apoptosis regulator 2	57805	-0.0266015447598413	https://www.ncbi.nlm.nih.gov/gene/?term=57805
CCBE1	CCBE1	collagen and calcium binding EGF domains 1	147372	-0.311696132499766	https://www.ncbi.nlm.nih.gov/gene/?term=147372
CCDC103	CCDC103	coiled-coil domain containing 103	388389	-0.159629129232788	https://www.ncbi.nlm.nih.gov/gene/?term=388389
CCDC106	CCDC106	coiled-coil domain containing 106	29903	0.160388884973042	https://www.ncbi.nlm.nih.gov/gene/?term=29903
CCDC110	CCDC110	coiled-coil domain containing 110	256309	0.0591871007205886	https://www.ncbi.nlm.nih.gov/gene/?term=256309
CCDC112	CCDC112	coiled-coil domain containing 112	153733	-0.0474517325459979	https://www.ncbi.nlm.nih.gov/gene/?term=153733
CCDC113	CCDC113	coiled-coil domain containing 113	29070	-0.17790604019883	https://www.ncbi.nlm.nih.gov/gene/?term=29070
CCDC115	CCDC115	coiled-coil domain containing 115	84317	-0.0880596036629543	https://www.ncbi.nlm.nih.gov/gene/?term=84317
CCDC117	CCDC117	coiled-coil domain containing 117	150275	-0.059674346501565	https://www.ncbi.nlm.nih.gov/gene/?term=150275
CCDC12	CCDC12	coiled-coil domain containing 12	151903	0.0963927519334228	https://www.ncbi.nlm.nih.gov/gene/?term=151903
CCDC121	CCDC121	coiled-coil domain containing 121	79635	-0.136415207586401	https://www.ncbi.nlm.nih.gov/gene/?term=79635
CCDC125	CCDC125	coiled-coil domain containing 125	202243	-0.042802136104315	https://www.ncbi.nlm.nih.gov/gene/?term=202243
CCDC126	CCDC126	coiled-coil domain containing 126	90693	-0.177849135742955	https://www.ncbi.nlm.nih.gov/gene/?term=90693
CCDC13	CCDC13	coiled-coil domain containing 13	152206	0.153060202121021	https://www.ncbi.nlm.nih.gov/gene/?term=152206
CCDC134	CCDC134	coiled-coil domain containing 134	79879	-0.0914438544685615	https://www.ncbi.nlm.nih.gov/gene/?term=79879
CCDC136	CCDC136	coiled-coil domain containing 136	64753	-0.316325026686568	https://www.ncbi.nlm.nih.gov/gene/?term=64753
CCDC138	CCDC138	coiled-coil domain containing 138	165055	-0.0439250427888939	https://www.ncbi.nlm.nih.gov/gene/?term=165055
CCDC14	CCDC14	coiled-coil domain containing 14	64770	0.00874111090148436	https://www.ncbi.nlm.nih.gov/gene/?term=64770
CCDC141	CCDC141	coiled-coil domain containing 141	285025	-0.744174899109609	https://www.ncbi.nlm.nih.gov/gene/?term=285025
CCDC144A	CCDC144A	coiled-coil domain containing 144A	9720	-0.423361754990755	https://www.ncbi.nlm.nih.gov/gene/?term=9720
CCDC144B	CCDC144B	coiled-coil domain containing 144B (pseudogene)	284047	0.0996242769773736	https://www.ncbi.nlm.nih.gov/gene/?term=284047
CCDC144CP	CCDC144CP	coiled-coil domain containing 144C, pseudogene	348254	0.0297397368927004	https://www.ncbi.nlm.nih.gov/gene/?term=348254
CCDC15	CCDC15	coiled-coil domain containing 15	80071	-0.00318547507739068	https://www.ncbi.nlm.nih.gov/gene/?term=80071
CCDC152	CCDC152	coiled-coil domain containing 152	100129792	0.459502744708583	https://www.ncbi.nlm.nih.gov/gene/?term=100129792
CCDC159	CCDC159	coiled-coil domain containing 159	126075	-0.173919291148668	https://www.ncbi.nlm.nih.gov/gene/?term=126075
CCDC167	CCDC167	coiled-coil domain containing 167	154467	0.0343186677380406	https://www.ncbi.nlm.nih.gov/gene/?term=154467
CCDC169-SOHLH2	CCDC169-SOHLH2	CCDC169-SOHLH2 readthrough	100526761	0.278656686245104	https://www.ncbi.nlm.nih.gov/gene/?term=100526761
CCDC170	CCDC170	coiled-coil domain containing 170	80129	-0.0310539341431138	https://www.ncbi.nlm.nih.gov/gene/?term=80129
CCDC174	CCDC174	coiled-coil domain containing 174	51244	-0.139027591839515	https://www.ncbi.nlm.nih.gov/gene/?term=51244
CCDC175	CCDC175	coiled-coil domain containing 175	729665	-0.135865048987393	https://www.ncbi.nlm.nih.gov/gene/?term=729665
CCDC181	CCDC181	coiled-coil domain containing 181	57821	0.0526678981738777	https://www.ncbi.nlm.nih.gov/gene/?term=57821
CCDC182	CCDC182	coiled-coil domain containing 182	101927581	0.27836454953740303	https://www.ncbi.nlm.nih.gov/gene/?term=101927581
CCDC22	CCDC22	coiled-coil domain containing 22	28952	-0.0777405364989287	https://www.ncbi.nlm.nih.gov/gene/?term=28952
CCDC24	CCDC24	coiled-coil domain containing 24	149473	-0.0523290372442117	https://www.ncbi.nlm.nih.gov/gene/?term=149473
CCDC25	CCDC25	coiled-coil domain containing 25	55246	0.0827222729128606	https://www.ncbi.nlm.nih.gov/gene/?term=55246
CCDC28B	CCDC28B	coiled-coil domain containing 28B	79140	-0.0622398007394906	https://www.ncbi.nlm.nih.gov/gene/?term=79140
CCDC34	CCDC34	coiled-coil domain containing 34	91057	0.0324622477658647	https://www.ncbi.nlm.nih.gov/gene/?term=91057
CCDC39	CCDC39	coiled-coil domain containing 39	339829	0.110755627527458	https://www.ncbi.nlm.nih.gov/gene/?term=339829
CCDC42	CCDC42	coiled-coil domain containing 42	146849	0.110711051892278	https://www.ncbi.nlm.nih.gov/gene/?term=146849
CCDC43	CCDC43	coiled-coil domain containing 43	124808	0.0498120433983363	https://www.ncbi.nlm.nih.gov/gene/?term=124808
CCDC57	CCDC57	coiled-coil domain containing 57	284001	-0.108445054005937	https://www.ncbi.nlm.nih.gov/gene/?term=284001
CCDC6	CCDC6	coiled-coil domain containing 6	8030	0.00412612645606758	https://www.ncbi.nlm.nih.gov/gene/?term=8030
CCDC62	CCDC62	coiled-coil domain containing 62	84660	0.0175178818247869	https://www.ncbi.nlm.nih.gov/gene/?term=84660
CCDC63	CCDC63	coiled-coil domain containing 63	160762	-0.29510107409994	https://www.ncbi.nlm.nih.gov/gene/?term=160762
CCDC65	CCDC65	coiled-coil domain containing 65	85478	-0.150259370215267	https://www.ncbi.nlm.nih.gov/gene/?term=85478
CCDC66	CCDC66	coiled-coil domain containing 66	285331	0.154867827969637	https://www.ncbi.nlm.nih.gov/gene/?term=285331
CCDC68	CCDC68	coiled-coil domain containing 68	80323	-0.275524069629963	https://www.ncbi.nlm.nih.gov/gene/?term=80323
CCDC69	CCDC69	coiled-coil domain containing 69	26112	-0.0261637751730391	https://www.ncbi.nlm.nih.gov/gene/?term=26112
CCDC7	CCDC7	coiled-coil domain containing 7	79741	-0.110818461169143	https://www.ncbi.nlm.nih.gov/gene/?term=79741
CCDC71	CCDC71	coiled-coil domain containing 71	64925	-0.277367752478016	https://www.ncbi.nlm.nih.gov/gene/?term=64925
CCDC71L	CCDC71L	coiled-coil domain containing 71 like	168455	-0.139966025247516	https://www.ncbi.nlm.nih.gov/gene/?term=168455
CCDC74A	CCDC74A	coiled-coil domain containing 74A	90557	0.0970893925665868	https://www.ncbi.nlm.nih.gov/gene/?term=90557
CCDC74B	CCDC74B	coiled-coil domain containing 74B	91409	0.03462593396249	https://www.ncbi.nlm.nih.gov/gene/?term=91409
CCDC77	CCDC77	coiled-coil domain containing 77	84318	-0.224566171309732	https://www.ncbi.nlm.nih.gov/gene/?term=84318
CCDC82	CCDC82	coiled-coil domain containing 82	79780	-0.114552244827706	https://www.ncbi.nlm.nih.gov/gene/?term=79780
CCDC84	CCDC84	coiled-coil domain containing 84	338657	-0.0717642123630295	https://www.ncbi.nlm.nih.gov/gene/?term=338657
CCDC85A	CCDC85A	coiled-coil domain containing 85A	114800	0.235178699448961	https://www.ncbi.nlm.nih.gov/gene/?term=114800
CCDC85B	CCDC85B	coiled-coil domain containing 85B	11007	0.0719179416306017	https://www.ncbi.nlm.nih.gov/gene/?term=11007
CCDC86	CCDC86	coiled-coil domain containing 86	79080	-0.30922484746736	https://www.ncbi.nlm.nih.gov/gene/?term=79080
CCDC87	CCDC87	coiled-coil domain containing 87	55231	-0.00543290519653475	https://www.ncbi.nlm.nih.gov/gene/?term=55231
CCDC88A	CCDC88A	coiled-coil domain containing 88A	55704	0.123429722361766	https://www.ncbi.nlm.nih.gov/gene/?term=55704
CCDC88C	CCDC88C	coiled-coil domain containing 88C	440193	-0.18119189993275	https://www.ncbi.nlm.nih.gov/gene/?term=440193
CCDC9	CCDC9	coiled-coil domain containing 9	26093	0.0708702441807359	https://www.ncbi.nlm.nih.gov/gene/?term=26093
CCDC90B	CCDC90B	coiled-coil domain containing 90B	60492	-0.119243357497274	https://www.ncbi.nlm.nih.gov/gene/?term=60492
CCDC91	CCDC91	coiled-coil domain containing 91	55297	-0.210966492161561	https://www.ncbi.nlm.nih.gov/gene/?term=55297
CCDC96	CCDC96	coiled-coil domain containing 96	257236	0.0630313031650228	https://www.ncbi.nlm.nih.gov/gene/?term=257236
CCER2	CCER2	coiled-coil glutamate rich protein 2	643669	-0.0319290875401457	https://www.ncbi.nlm.nih.gov/gene/?term=643669
CCKBR	CCKBR	cholecystokinin B receptor	887	0.0960180738522127	https://www.ncbi.nlm.nih.gov/gene/?term=887
CCL18	CCL18	C-C motif chemokine ligand 18	6362	-0.309102338300322	https://www.ncbi.nlm.nih.gov/gene/?term=6362
CCL19	CCL19	C-C motif chemokine ligand 19	6363	0.193650189055166	https://www.ncbi.nlm.nih.gov/gene/?term=6363
CCL20	CCL20	C-C motif chemokine ligand 20	6364	-0.150877205461152	https://www.ncbi.nlm.nih.gov/gene/?term=6364
CCL21	CCL21	C-C motif chemokine ligand 21	6366	0.0261202691782166	https://www.ncbi.nlm.nih.gov/gene/?term=6366
CCL22	CCL22	C-C motif chemokine ligand 22	6367	0.0162125276220633	https://www.ncbi.nlm.nih.gov/gene/?term=6367
CCL23	CCL23	C-C motif chemokine ligand 23	6368	0.290435161016105	https://www.ncbi.nlm.nih.gov/gene/?term=6368
CCL24	CCL24	C-C motif chemokine ligand 24	6369	0.02666448026993	https://www.ncbi.nlm.nih.gov/gene/?term=6369
CCL3L3	CCL3L3	C-C motif chemokine ligand 3 like 3	414062	0.0185367176912088	https://www.ncbi.nlm.nih.gov/gene/?term=414062
CCL5	CCL5	C-C motif chemokine ligand 5	6352	-0.367730123463536	https://www.ncbi.nlm.nih.gov/gene/?term=6352
CCL8	CCL8	C-C motif chemokine ligand 8	6355	0.183933425380167	https://www.ncbi.nlm.nih.gov/gene/?term=6355
CCM2	CCM2	CCM2 scaffold protein	83605	-0.165579393812732	https://www.ncbi.nlm.nih.gov/gene/?term=83605
CCNA1	CCNA1	cyclin A1	8900	0.0596962602879498	https://www.ncbi.nlm.nih.gov/gene/?term=8900
CCNA2	CCNA2	cyclin A2	890	0.0555441267328082	https://www.ncbi.nlm.nih.gov/gene/?term=890
CCNB1	CCNB1	cyclin B1	891	0.0567582012084183	https://www.ncbi.nlm.nih.gov/gene/?term=891
CCNB1IP1	CCNB1IP1	cyclin B1 interacting protein 1	57820	0.157545023604192	https://www.ncbi.nlm.nih.gov/gene/?term=57820
CCNB2	CCNB2	cyclin B2	9133	-0.00105188238452858	https://www.ncbi.nlm.nih.gov/gene/?term=9133
CCNC	CCNC	cyclin C	892	0.194788685418391	https://www.ncbi.nlm.nih.gov/gene/?term=892
CCND3	CCND3	cyclin D3	896	-0.0526587807765492	https://www.ncbi.nlm.nih.gov/gene/?term=896
CCNDBP1	CCNDBP1	cyclin D1 binding protein 1	23582	-0.0219007353974416	https://www.ncbi.nlm.nih.gov/gene/?term=23582
CCNE1	CCNE1	cyclin E1	898	-0.0446492871202072	https://www.ncbi.nlm.nih.gov/gene/?term=898
CCNE2	CCNE2	cyclin E2	9134	-0.244524173692658	https://www.ncbi.nlm.nih.gov/gene/?term=9134
CCNF	CCNF	cyclin F	899	0.0464453813526113	https://www.ncbi.nlm.nih.gov/gene/?term=899
CCNG1	CCNG1	cyclin G1	900	0.08123560026545	https://www.ncbi.nlm.nih.gov/gene/?term=900
CCNG2	CCNG2	cyclin G2	901	-0.0502561660835455	https://www.ncbi.nlm.nih.gov/gene/?term=901
CCNH	CCNH	cyclin H	902	-0.0814444551297245	https://www.ncbi.nlm.nih.gov/gene/?term=902
CCNI	CCNI	cyclin I	10983	-0.0782517014877461	https://www.ncbi.nlm.nih.gov/gene/?term=10983
CCNJ	CCNJ	cyclin J	54619	-0.157517073573344	https://www.ncbi.nlm.nih.gov/gene/?term=54619
CCNJL	CCNJL	cyclin J like	79616	0.180937616408034	https://www.ncbi.nlm.nih.gov/gene/?term=79616
CCNL1	CCNL1	cyclin L1	57018	-0.160027753093426	https://www.ncbi.nlm.nih.gov/gene/?term=57018
CCNO	CCNO	cyclin O	10309	0.0288926507194766	https://www.ncbi.nlm.nih.gov/gene/?term=10309
CCNT1	CCNT1	cyclin T1	904	-0.0804174165677543	https://www.ncbi.nlm.nih.gov/gene/?term=904
CCNT2-AS1	CCNT2-AS1	CCNT2 antisense RNA 1	100129961	0.00206934667523381	https://www.ncbi.nlm.nih.gov/gene/?term=100129961
CCNYL1	CCNYL1	cyclin Y like 1	151195	-0.0805488193138678	https://www.ncbi.nlm.nih.gov/gene/?term=151195
CCP110	CCP110	centriolar coiled-coil protein 110	9738	-0.0876971656996744	https://www.ncbi.nlm.nih.gov/gene/?term=9738
CCPG1	CCPG1	cell cycle progression 1	9236	0.0608411916841428	https://www.ncbi.nlm.nih.gov/gene/?term=9236
CCR1	CCR1	C-C motif chemokine receptor 1	1230	0.0454016445175549	https://www.ncbi.nlm.nih.gov/gene/?term=1230
CCR2	CCR2	C-C motif chemokine receptor 2	729230	-0.0946365463582276	https://www.ncbi.nlm.nih.gov/gene/?term=729230
CCR5	CCR5	C-C motif chemokine receptor 5 (gene/pseudogene)	1234	0.0860900016355615	https://www.ncbi.nlm.nih.gov/gene/?term=1234
CCSAP	CCSAP	centriole, cilia and spindle associated protein	126731	-0.0240952894252064	https://www.ncbi.nlm.nih.gov/gene/?term=126731
CCT2	CCT2	chaperonin containing TCP1 subunit 2	10576	-0.221474054861344	https://www.ncbi.nlm.nih.gov/gene/?term=10576
CCT3	CCT3	chaperonin containing TCP1 subunit 3	7203	0.0451250061546391	https://www.ncbi.nlm.nih.gov/gene/?term=7203
CCT4	CCT4	chaperonin containing TCP1 subunit 4	10575	-0.0770503543646723	https://www.ncbi.nlm.nih.gov/gene/?term=10575
CCT5	CCT5	chaperonin containing TCP1 subunit 5	22948	-0.026472739416511	https://www.ncbi.nlm.nih.gov/gene/?term=22948
CCT6P1	CCT6P1	chaperonin containing TCP1 subunit 6 pseudogene 1	643253	-0.141751460267624	https://www.ncbi.nlm.nih.gov/gene/?term=643253
CCT7	CCT7	chaperonin containing TCP1 subunit 7	10574	-0.0863260846759057	https://www.ncbi.nlm.nih.gov/gene/?term=10574
CCT8	CCT8	chaperonin containing TCP1 subunit 8	10694	-0.0753083230858655	https://www.ncbi.nlm.nih.gov/gene/?term=10694
CCZ1	CCZ1	CCZ1 homolog, vacuolar protein trafficking and biogenesis associated	51622	-0.198509029504993	https://www.ncbi.nlm.nih.gov/gene/?term=51622
CCZ1B	CCZ1B	CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated	221960	0.00409742833305631	https://www.ncbi.nlm.nih.gov/gene/?term=221960
CD101	CD101	CD101 molecule	9398	-0.1289621885386	https://www.ncbi.nlm.nih.gov/gene/?term=9398
CD14	CD14	CD14 molecule	929	-0.0447985714589458	https://www.ncbi.nlm.nih.gov/gene/?term=929
CD163	CD163	CD163 molecule	9332	-0.25544582903082	https://www.ncbi.nlm.nih.gov/gene/?term=9332
CD163L1	CD163L1	CD163 molecule like 1	283316	0.0576146981137919	https://www.ncbi.nlm.nih.gov/gene/?term=283316
CD164	CD164	CD164 molecule	8763	-0.0665696227847426	https://www.ncbi.nlm.nih.gov/gene/?term=8763
CD1C	CD1C	CD1c molecule	911	0.480716030602739	https://www.ncbi.nlm.nih.gov/gene/?term=911
CD1D	CD1D	CD1d molecule	912	0.173003066926121	https://www.ncbi.nlm.nih.gov/gene/?term=912
CD1E	CD1E	CD1e molecule	913	0.44581387539292	https://www.ncbi.nlm.nih.gov/gene/?term=913
CD200	CD200	CD200 molecule	4345	0.609579249539581	https://www.ncbi.nlm.nih.gov/gene/?term=4345
CD200R1	CD200R1	CD200 receptor 1	131450	-0.182402718327077	https://www.ncbi.nlm.nih.gov/gene/?term=131450
CD209	CD209	CD209 molecule	30835	0.139046737518942	https://www.ncbi.nlm.nih.gov/gene/?term=30835
CD22	CD22	CD22 molecule	933	0.226568942302488	https://www.ncbi.nlm.nih.gov/gene/?term=933
CD24	CD24	CD24 molecule	100133941	-0.0900821176668104	https://www.ncbi.nlm.nih.gov/gene/?term=100133941
CD244	CD244	CD244 molecule	51744	-0.188144679708037	https://www.ncbi.nlm.nih.gov/gene/?term=51744
CD274	CD274	CD274 molecule	29126	-0.0709302925248152	https://www.ncbi.nlm.nih.gov/gene/?term=29126
CD276	CD276	CD276 molecule	80381	0.0977940851900734	https://www.ncbi.nlm.nih.gov/gene/?term=80381
CD2AP	CD2AP	CD2 associated protein	23607	0.0373152683095856	https://www.ncbi.nlm.nih.gov/gene/?term=23607
CD300C	CD300C	CD300c molecule	10871	0.0522204041400837	https://www.ncbi.nlm.nih.gov/gene/?term=10871
CD300E	CD300E	CD300e molecule	342510	0.0508349869696722	https://www.ncbi.nlm.nih.gov/gene/?term=342510
CD300LD	CD300LD	CD300 molecule like family member d	100131439	0.228956242933476	https://www.ncbi.nlm.nih.gov/gene/?term=100131439
CD300LF	CD300LF	CD300 molecule like family member f	146722	0.0734002907011854	https://www.ncbi.nlm.nih.gov/gene/?term=146722
CD300LG	CD300LG	CD300 molecule like family member g	146894	0.449876591310687	https://www.ncbi.nlm.nih.gov/gene/?term=146894
CD302	CD302	CD302 molecule	9936	-0.0603439733539569	https://www.ncbi.nlm.nih.gov/gene/?term=9936
CD320	CD320	CD320 molecule	51293	-0.0283981319896328	https://www.ncbi.nlm.nih.gov/gene/?term=51293
CD33	CD33	CD33 molecule	945	-0.0641927595797744	https://www.ncbi.nlm.nih.gov/gene/?term=945
CD36	CD36	CD36 molecule	948	-0.194281245635267	https://www.ncbi.nlm.nih.gov/gene/?term=948
CD37	CD37	CD37 molecule	951	-0.124233406889905	https://www.ncbi.nlm.nih.gov/gene/?term=951
CD38	CD38	CD38 molecule	952	-0.193497639058299	https://www.ncbi.nlm.nih.gov/gene/?term=952
CD4	CD4	CD4 molecule	920	0.216782558398163	https://www.ncbi.nlm.nih.gov/gene/?term=920
CD40	CD40	CD40 molecule	958	-0.0262695423613258	https://www.ncbi.nlm.nih.gov/gene/?term=958
CD46	CD46	CD46 molecule	4179	-0.0898666580388872	https://www.ncbi.nlm.nih.gov/gene/?term=4179
CD47	CD47	CD47 molecule	961	0.113150709326754	https://www.ncbi.nlm.nih.gov/gene/?term=961
CD52	CD52	CD52 molecule	1043	-0.0224749055366479	https://www.ncbi.nlm.nih.gov/gene/?term=1043
CD53	CD53	CD53 molecule	963	-0.16128714495352	https://www.ncbi.nlm.nih.gov/gene/?term=963
CD55	CD55	CD55 molecule (Cromer blood group)	1604	-0.0337687811066879	https://www.ncbi.nlm.nih.gov/gene/?term=1604
CD58	CD58	CD58 molecule	965	-0.0945574841528689	https://www.ncbi.nlm.nih.gov/gene/?term=965
