"","Interval","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chr","Start","End","Strand","Annotation","Distance.to.TSS","Nearest.PromoterID","Entrez.ID","Nearest.Unigene","Gene.Name","gc_content","length"
"224","Interval_41837",179.797763619798,1.16435863536149,0.230671267413278,5.04769687364396,4.47167882709062e-07,0.000148383878222163,"chr2",113376370,113377360,"+","intron (LOC101927400, intron 2 of 2)",51754,"LOC101927400","LOC101927400","rna11714","LOC101927400",0.402623612512613,990
"225","Interval_69964",37.3411426872387,-2.10289704679019,0.41678481211503,-5.04552225912159,4.52284233181395e-07,0.000149414609121658,"chr7",6178294,6179032,"+","intron (CYTH3, intron 4 of 12)",89873,"USP42","USP42","XM_006715791","USP42",0.516914749661705,738
"226","Interval_65674",42.0763184949217,1.83155408863459,0.363251338132479,5.04211243391654,4.60420613178831e-07,0.000151429487511427,"chr6",24973987,24975027,"+","intron (FAM65B, intron 1 of 13)",61637,"LOC102724765","LOC102724765","rna27759","LOC102724765",0.426512968299712,1040
"227","Interval_13296",43.2625431975461,-2.28548151352449,0.453424254862671,-5.04049240642563,4.64335552961513e-07,0.000152044324456517,"chr11",44829864,44830403,"+","intron (TSPAN18, intron 2 of 9)",102707,"TSPAN18","TSPAN18","NM_130783","TSPAN18",0.470115967885816,539
"228","Interval_76582",110.762782762772,1.43525732470304,0.284821323155788,5.03914983892551,4.67604298843785e-07,0.000152175010046576,"chr8",96337633,96338812,"+","Intergenic",48425,"LOC102724804","LOC102724804","rna37725","LOC102724804",0.500847457627119,1179
"229","Interval_17441",25.8619377483837,2.47838125623638,0.491874157296906,5.03864905173373,4.68829238539835e-07,0.000152175010046576,"chr12",45368874,45369488,"+","intron (ANO6, intron 9 of 18)",153156,"ANO6","ANO6","NM_001142679","ANO6",0.437138728323699,614
"230","Interval_5905",35.4000166400278,2.24741719368984,0.446163355311695,5.03720703848429,4.72373756066045e-07,0.000152658875166909,"chr1",193211258,193212172,"+","intron (CDC73, intron 11 of 16)",-25102,"B3GALT2","B3GALT2","NM_003783","B3GALT2",0.348633879781421,914
"231","Interval_60592",84.2779029082564,-1.61039201943596,0.31988433747375,-5.03429468336539,4.7961140572048e-07,0.000154326908169711,"chr5",35979041,35980590,"+","intron (UGT3A1, intron 2 of 6)",11212,"UGT3A1","UGT3A1","NM_001171873","UGT3A1",0.407096774193548,1549
"232","Interval_9444",204.309973030167,-0.98449101046899,0.196327228763617,-5.01454136886097,5.31601145601731e-07,0.000169634870094751,"chr10",49272133,49273307,"+","Intergenic",26173,"C10orf71-AS1","C10orf71-AS1","rna43834","C10orf71-AS1",0.551550712489522,1174
"233","Interval_76253",63.9896710860658,-1.78098224538974,0.35516733110767,-5.01448779040386,5.31749290085792e-07,0.000169634870094751,"chr8",80534163,80535100,"+","Intergenic",47842,"ZBTB10","ZBTB10","NM_001277145","ZBTB10",0.369936034115139,937
"234","Interval_41840",99.8559159123918,1.38041102090327,0.275411214530272,5.01218159637266,5.3816378807779e-07,0.000170947497298385,"chr2",113430842,113432802,"+","Intergenic",-5869,"CBWD2","CBWD2","NM_172003","CBWD2",0.360020397756247,1960
"235","Interval_63754",95.0205817905555,-1.37321285198809,0.274108374303404,-5.00974424979847,5.45024151675081e-07,0.000172389979548973,"chr5",151805408,151806552,"+","TTS (G3BP1)",34028,"G3BP1","G3BP1","XM_006714749","G3BP1",0.366812227074236,1144
"236","Interval_76857",49.6997664162579,-1.83516733199782,0.366427618337552,-5.00826695412261,5.49223233994194e-07,0.000172982046537239,"chr8",102995236,102996708,"+","Intergenic",-25048,"ATP6V1C1","ATP6V1C1","NM_001695","ATP6V1C1",0.422267481330618,1472
"237","Interval_20676",328.997808350948,0.861182571900626,0.17198718753848,5.0072484132456,5.52136494280266e-07,0.000173165846497267,"chr13",28355892,28359005,"+","intron (FLT1, intron 15 of 29)",124947,"RNU6-82P","RNU6-82P","rna56076","RNU6-82P",0.635798203178991,3113
"238","Interval_43706",466.630444666329,-0.891508279563921,0.17811778485816,-5.00516150183349,5.58152146122772e-07,0.000174170948386809,"chr2",190647796,190650427,"+","promoter-TSS (NAB1)",-58,"NAB1","NAB1","XM_005246587","NAB1",0.598024316109423,2631
"239","Interval_40456",109.573945819506,1.3828294664274,0.276329934387423,5.00426951387985,5.60742588579537e-07,0.000174170948386809,"chr2",68734280,68735416,"+","promoter-TSS (ARHGAP25)",-228,"ARHGAP25","ARHGAP25","NM_001166276","ARHGAP25",0.439753737906772,1136
"240","Interval_58448",39.8133436517381,1.96174065580162,0.392057157169578,5.00371086186573,5.62370881378099e-07,0.000174170948386809,"chr4",110869240,110870505,"+","Intergenic",-9228,"MIR297","MIR297","rna22307","MIR297",0.368088467614534,1265
"241","Interval_41183",300.364841871264,0.954249930303848,0.190817373580466,5.00085454693386,5.70767621525974e-07,0.000176037997128737,"chr2",96485629,96486954,"+","Intergenic",21818,"NEURL3","NEURL3","rna11096","NEURL3",0.533182503770739,1325
"242","Interval_25358",137.779996544705,1.17425238211462,0.235065019170375,4.99543652330306,5.87028306791479e-07,0.000180305016709961,"chr15",32849090,32853088,"+","intron (FMN1, intron 17 of 20)",-132224,"LOC100131315","LOC100131315","rna60689","LOC100131315",0.355243351731059,3998
"243","Interval_8466",638.946337368169,-0.807274826886297,0.161837810890831,-4.98817193857653,6.09533097192999e-07,0.000186446893474715,"chr10",17238022,17240613,"+","Intergenic",11382,"VIM","VIM","XM_006717500","VIM",0.457997698504028,2591
"244","Interval_44125",111.862049754745,-1.34270135659613,0.269365769745771,-4.98467699835573,6.20654074056113e-07,0.000189044652473963,"chr2",203804126,203805054,"+","Intergenic",-63213,"CTLA4","CTLA4","rna13601","CTLA4",0.418729817007535,928
"245","Interval_30014",62.5199322150176,-1.84788183316083,0.370769309350624,-4.98391260160466,6.23112334940412e-07,0.000189044652473963,"chr16",79542050,79543232,"+","Intergenic",58084,"MAF","MAF","NM_005360","MAF",0.428048780487805,1182
"246","Interval_56463",89.053138833591,-1.40544195352195,0.282047790425109,-4.98299224895056,6.26084595059635e-07,0.000189174259962531,"chr4",15861192,15862273,"+","Intergenic",77008,"FGFBP1","FGFBP1","NM_005130","FGFBP1",0.436229205175601,1081
"247","Interval_54644",57.578533449514,-1.74954242017548,0.351319346753195,-4.97992050920143,6.36103951182646e-07,0.000191423508872089,"chr3",157610927,157611867,"+","intron (C3orf55, intron 3 of 3)",68053,"C3orf55","C3orf55","XM_005247142","C3orf55",0.476089266737513,940
"248","Interval_37166",34.340495528387,2.13969547026209,0.429830271583119,4.97800088016444,6.42443642099215e-07,0.000192551757730785,"chr19",35710830,35711795,"+","intron (ZBTB32, intron 1 of 6)",-3311,"ZBTB32","ZBTB32","NM_014383","ZBTB32",0.460743801652893,965
"249","Interval_63236",82.3578585504933,1.37744359835871,0.27689163841436,4.97466664665911,6.53600163099954e-07,0.000194452506676623,"chr5",140725712,140726669,"+","promoter-TSS (VTRNA1-3)",31,"VTRNA1-3","VTRNA1-3","rna25923","VTRNA1-3",0.443632567849687,957
"250","Interval_7462",76.6634368054514,-1.56493522735927,0.314588744809815,-4.97454296499182,6.5401757929713e-07,0.000194452506676623,"chr1",235015716,235016466,"+","Intergenic",53727,"LOC731656","LOC731656","rna8524","LOC731656",0.423435419440746,750
"251","Interval_2752",100.049986143648,-1.47402175212599,0.29647631349449,-4.97180275466893,6.63331751761847e-07,0.000196436052224932,"chr1",84348094,84349028,"+","intron (SAMD13, intron 3 of 3)",45910,"SAMD13","SAMD13","NM_001134664","SAMD13",0.482352941176471,934
"252","Interval_2641",74.2603522157934,1.48789346942101,0.299431696663724,4.96905800554571,6.72789433005485e-07,0.000197613661832408,"chr1",76938670,76940474,"+","intron (ST6GALNAC5, intron 2 of 3)",72131,"ST6GALNAC5","ST6GALNAC5","XM_005271238","ST6GALNAC5",0.409972299168975,1804
"253","Interval_51775",260.111780338807,0.891490399817043,0.179418840883853,4.96876691113032,6.73800055191285e-07,0.000197613661832408,"chr3",48472376,48473646,"+","exon (SHISA5, exon 1 of 4)",7491,"TREX1","TREX1","NM_007248","TREX1",0.58300550747443,1270
"254","Interval_66777",115.650345196996,1.19399517262886,0.240320735584074,4.96834020471428,6.75284139720593e-07,0.000197613661832408,"chr6",47413559,47415502,"+","Intergenic",-63216,"CD2AP","CD2AP","NM_012120","CD2AP",0.407407407407407,1943
"255","Interval_82037",677.28595833883,-0.826698961653547,0.166473555663501,-4.96594764470932,6.83663984500322e-07,0.00019928134889376,"chrX",2707381,2710837,"+","intron (CD99, intron 1 of 9)",17817,"CD99","CD99","XM_005274530","CD99",0.507665606016778,3456
"256","Interval_12586",65.5225159596543,-1.51144648889471,0.30442003375737,-4.96500335486911,6.86998823788905e-07,0.000199471181922771,"chr11",12120240,12120905,"+","TTS (LOC102724888)",12131,"LOC102724888","LOC102724888","rna47245","LOC102724888",0.477453580901857,665
"257","Interval_42100",570.953397544413,-0.731679427741861,0.147447876249154,-4.96229207469553,6.96661281519325e-07,0.000201489622783391,"chr2",127080666,127085578,"+","promoter-TSS (BIN1)",24145,"BIN1","BIN1","NM_139347","BIN1",0.576429879910442,4912
"258","Interval_49469",140.57865158176,1.20831062628236,0.243702225908536,4.95814357779336,7.11699603857341e-07,0.000205041207576419,"chr22",35627256,35628179,"+","Intergenic",-5132,"MB","MB","NM_203377","MB",0.588744588744589,923
"259","Interval_25771",146.42688205905,1.12242198514774,0.226439000036963,4.95684040719362,7.16487818728961e-07,0.000205623704888508,"chr15",44719296,44721526,"+","Intergenic",8919,"B2M","B2M","NM_004048","B2M",0.355243351731059,2230
"260","Interval_40394",99.1532619103316,-1.3421875895223,0.271246957042675,-4.94821252247685,7.48981068010639e-07,0.00021412216455858,"chr2",65727273,65728303,"+","intron (LOC100996770, intron 2 of 2)",40108,"LOC100996770","LOC100996770","rna10363","LOC100996770",0.409311348205626,1030
"261","Interval_73421",273.826030367121,0.998699351275932,0.202116814240929,4.94119875690033,7.764370774716e-07,0.000221120950070743,"chr7",135147347,135148841,"+","promoter-TSS (TMEM140)",80,"TMEM140","TMEM140","NM_018295","TMEM140",0.440133779264214,1494
"262","Interval_62330",51.9572945069205,1.82656936683752,0.369794663149146,4.93941516430383,7.83572243486026e-07,0.000222301239917238,"chr5",108002721,108003746,"+","intron (FBXL17, intron 7 of 7)",-332348,"EFNA5","EFNA5","NM_001962","EFNA5",0.33625730994152,1025
"263","Interval_32572",56.9993508570553,-1.71657088848052,0.347847234871718,-4.93484126476834,8.02159722985946e-07,0.000226188790442681,"chr17",56304008,56305477,"+","intron (ANKFN1, intron 2 of 16)",-18481,"ANKFN1","ANKFN1","XM_006721728","ANKFN1",0.352708058124174,1469
"264","Interval_69107",41.5857444074954,-2.06043510893212,0.417552861662304,-4.93454912685641,8.03361236067103e-07,0.000226188790442681,"chr6",152539727,152540903,"+","promoter-TSS (SYNE1)",96578,"SYNE1","SYNE1","NM_182961","SYNE1",0.389974511469839,1176
"265","Interval_54149",66.615323892707,-1.62602918736388,0.329721166589629,-4.93152806713084,8.15888418172493e-07,0.000228849004236835,"chr3",141890494,141891094,"+","intron (ATP1B3, intron 1 of 6)",14166,"ATP1B3","ATP1B3","NM_001679","ATP1B3",0.442595673876872,600
"266","Interval_56793",234.430867710721,-0.985936071508572,0.20009207858712,-4.92741181195384,8.33260119545168e-07,0.000232842949946588,"chr4",37864490,37866440,"+","Intergenic",25936,"PGM2","PGM2","NM_018290","PGM2",0.446437724243977,1950
"267","Interval_18738",94.3425264175329,-1.52670140031138,0.309956066440773,-4.92554128022885,8.41271473289402e-07,0.000234201155841203,"chr12",89569394,89572258,"+","intron (LOC102724811, intron 1 of 1)",9825,"LOC102724811","LOC102724811","rna54344","LOC102724811",0.437138728323699,2864
"268","Interval_67041",112.200558270008,1.59935897474325,0.324787216758617,4.92432858258673,8.46504950550132e-07,0.000234778779755192,"chr6",70725450,70726645,"+","intron (SMAP1, intron 1 of 10)",58253,"SMAP1","SMAP1","NM_001281439","SMAP1",0.36371237458194,1195
"269","Interval_73529",66.1195985052458,1.58018419607394,0.320985901981835,4.92290840911561,8.5267366609702e-07,0.000235610533832682,"chr7",139058963,139061529,"+","TTS (ZC3HAV1)",-24221,"ZC3HAV1L","ZC3HAV1L","NM_080660","ZC3HAV1L",0.407869107908064,2566
"270","Interval_62738",183.834370294084,1.08551510477471,0.220691274953941,4.91870421701657,8.71189959386413e-07,0.0002398353691896,"chr5",126760485,126762985,"+","Intergenic",-6023,"LOC102723557","LOC102723557","rna25423","LOC102723557",0.431427429028389,2500
"271","Interval_3805",85.7015785360904,-1.31606365442162,0.267719804443514,-4.91582480107218,8.84094375193583e-07,0.000242125765514603,"chr1",119616731,119618041,"+","Intergenic",-18095,"LINC00622","LINC00622","rna4523","LINC00622",0.483600305110603,1310
"272","Interval_33103",71.5654836286545,1.75446959548621,0.356965244216659,4.91495915613942,8.88009707922023e-07,0.000242125765514603,"chr17",68705415,68707300,"+","Intergenic",78203,"RP11-118B18.1","RP11-118B18","rna70824","RP11-118B18.1",0.363976377952756,1885
"273","Interval_7882",69.888331785159,-1.48541139275583,0.302265222359495,-4.91426496624602,8.91161603617552e-07,0.000242125765514603,"chr10",264373,265344,"+","Intergenic",105189,"DIP2C","DIP2C","XM_005252428","DIP2C",0.442131979695431,971
"274","Interval_34467",121.311141676249,1.22362905821365,0.249032913273647,4.91352344607186,8.94540295746107e-07,0.000242125765514603,"chr18",23861854,23863256,"+","intron (LAMA3, intron 35 of 74)",143938,"LOC102724246","LOC102724246","rna72292","LOC102724246",0.461273666092943,1402
"275","Interval_21935",66.8251227775557,-1.83228890145655,0.372928208386506,-4.91324834177614,8.95796926093312e-07,0.000242125765514603,"chr13",91071447,91073335,"+","Intergenic",19048,"LINC00380","LINC00380","rna56998","LINC00380",0.404761904761905,1888
"276","Interval_25278",80.5059163807577,-1.53673185121829,0.312944026214191,-4.91056458181597,9.08145398733977e-07,0.000244574085101074,"chr15",30195594,30196585,"+","promoter-TSS (DKFZP434L187)",53,"DKFZP434L187","DKFZP434L187","rna60604","DKFZP434L187",0.395131086142322,991
"277","Interval_69141",54.5109063599749,2.64667224346313,0.539199332358477,4.90852284977151,9.17649391093209e-07,0.000245051260089077,"chr6",153989822,153990918,"+","Intergenic",-49041,"OPRM1","OPRM1","NM_001008503","OPRM1",0.416590701914312,1096
"278","Interval_58356",780.720237021979,-0.718517461720683,0.146392480015771,-4.90815827181338,9.19356499466493e-07,0.000245051260089077,"chr4",107823809,107825534,"+","exon (SGMS2, exon 1 of 7)",61536,"LOC102724049","LOC102724049","XM_006714432","LOC102724049",0.587485515643105,1725
"279","Interval_16391",147.67818548789,-1.34894370061257,0.274842430939546,-4.90806203394874,9.19807635744012e-07,0.000245051260089077,"chr12",6613209,6614637,"+","Intergenic",-6484,"CHD4","CHD4","XM_006718960","CHD4",0.532587548638132,1428
"280","Interval_19901",414.568202348144,-0.906333836375153,0.184697314423411,-4.90713056226374,9.24185144741917e-07,0.000245338149316667,"chr12",121788605,121790631,"+","intron (RHOF, intron 2 of 4)",4070,"RHOF","RHOF","NM_019034","RHOF",0.532587548638132,2026
"281","Interval_57501",254.118200365467,0.914377919295624,0.186461532187325,4.903842141429,9.3980025236823e-07,0.000248370697496352,"chr4",74230541,74231540,"+","intron (MTHFD2L, intron 8 of 10)",-77430,"EPGN","EPGN","NM_001270991","EPGN",0.416,999
"282","Interval_31714",77.9532970105709,1.42618128267741,0.290860192591837,4.90332234868168,9.4229162779458e-07,0.000248370697496352,"chr17",34242323,34243133,"+","Intergenic",-12549,"CCL2","CCL2","NM_002982","CCL2",0.361111111111111,810
"283","Interval_82451",94.9463842351633,1.37261419966025,0.280317343200935,4.89664386793345,9.74872822250637e-07,0.000255994717181224,"chrX",23732060,23733531,"+","intron (ACOT9, intron 2 of 13)",10492,"ACOT9","ACOT9","XM_005274471","ACOT9",0.357336956521739,1471
"284","Interval_30180",126.832629587778,-1.14005308687039,0.232854307543462,-4.89599311645802,9.78104898570953e-07,0.000255994717181224,"chr16",84613748,84614393,"+","intron (COTL1, intron 2 of 3)",4026,"COTL1","COTL1","NM_021149","COTL1",0.444558521560575,645
"285","Interval_63935",179.134410928937,-0.981731415985725,0.200545625773642,-4.89530206504636,9.81548424547945e-07,0.000255994717181224,"chr5",159331029,159333048,"+","exon (AC008697.1, exon 1 of 5)",520,"AC008697.1","AC008697","rna26547","AC008697.1",0.50990099009901,2019
"286","Interval_7080",149.167110364104,-1.16477552356884,0.238235707248289,-4.88917273158767,1.01260615465067e-06,0.000263171382780366,"chr1",226182034,226182773,"+","intron (ACBD3, intron 1 of 7)",4319,"ACBD3","ACBD3","NM_022735","ACBD3",0.489189189189189,739
"287","Interval_29359",140.2696669294,1.23191501187655,0.252172385148277,4.88520981848265,1.03318768910536e-06,0.000267584811606973,"chr16",57014075,57015178,"+","intron (NLRC5, intron 1 of 48)",25069,"NLRC5","NLRC5","XM_005256193","NLRC5",0.563416738567731,1103
"288","Interval_54449",39.1851866858627,-2.15815541417419,0.442844899618552,-4.87338889085804,1.0969997608265e-06,0.000283124972993867,"chr3",152344604,152346176,"+","intron (MBNL1, intron 1 of 9)",-4400,"TMEM14E","TMEM14E","NM_001123228","TMEM14E",0.344564526382708,1572
"289","Interval_21498",168.286988920092,-1.07816883659199,0.221399442382451,-4.86979020809606,1.11716795830582e-06,0.00028728819423885,"chr13",51330654,51331926,"+","Intergenic",-9742,"SERPINE3","SERPINE3","NM_001101320","SERPINE3",0.404761904761905,1272
"290","Interval_43495",32.3531404778388,-2.17277285314003,0.446233567263894,-4.86913807596885,1.12086070670344e-06,0.00028728819423885,"chr2",179140912,179142678,"+","intron (SESTD1, intron 9 of 16)",-91684,"CCDC141","CCDC141","XM_006712440","CCDC141",0.385964912280702,1766
"291","Interval_19482",182.642910682682,-1.04309366417357,0.214362022579125,-4.86603761068983,1.13857859520138e-06,0.00029082662192893,"chr12",110688294,110690050,"+","promoter-TSS (HVCN1)",9516,"HVCN1","HVCN1","XM_006719640","HVCN1",0.532587548638132,1756
"292","Interval_38635",41.3112062254769,-1.90187679458137,0.39112537304889,-4.86257585325113,1.1586795420274e-06,0.000294947432735946,"chr2",11239381,11240428,"+","intron (ROCK2, intron 4 of 33)",84532,"PQLC3","PQLC3","NM_001282711","PQLC3",0.399809160305344,1047
"293","Interval_41649",313.567497652765,0.797620391653006,0.164108506341075,4.86032326682246,1.17194226290466e-06,0.000297305352906838,"chr2",110100960,110102292,"+","intron (MALL, intron 1 of 3)",14940,"MALL","MALL","NM_005434","MALL",0.547636909227307,1332
"294","Interval_76929",115.746073393556,-1.43822306814973,0.296181371861875,-4.85588630746313,1.19849455289228e-06,0.000303007143253344,"chr8",104657462,104658643,"+","Intergenic",-69028,"LRP12","LRP12","NM_013437","LRP12",0.426395939086294,1181
"295","Interval_82563",501.912646641675,-0.722666662826293,0.148952743618907,-4.85165056559968,1.22438206097549e-06,0.000308502774889181,"chrX",37745499,37747226,"+","Intergenic",-33655,"CYBB","CYBB","NM_000397","CYBB",0.473958333333333,1727
"296","Interval_7078",441.573369152907,-0.831755193856077,0.171642922314774,-4.84584614756635,1.26073190270536e-06,0.000316588521378679,"chr1",226109109,226111099,"+","Intergenic",47397,"H3F3A","H3F3A","NM_002107","H3F3A",0.634354595680563,1990
"297","Interval_72705",45.5521149149881,1.95413070787648,0.403775141901626,4.83965084792807,1.30067434546717e-06,0.000324711406269499,"chr7",106767314,106768711,"+","Intergenic",-97284,"PIK3CG","PIK3CG","NM_001282427","PIK3CG",0.398426323319027,1397
"298","Interval_31431",60.7197770974068,1.5553850634879,0.321395316686025,4.83947644142984,1.30181621240833e-06,0.000324711406269499,"chr17",27810325,27811808,"+","Intergenic",-10537,"NOS2","NOS2","NM_000625","NOS2",0.504518872939926,1483
"299","Interval_72198",250.211787108541,0.965093107724146,0.199486138507832,4.83789557982876,1.31221043778809e-06,0.000326209370704979,"chr7",93145258,93148698,"+","exon (SAMD9L, exon 2 of 5)",-2247,"SAMD9L","SAMD9L","XM_006715888","SAMD9L",0.381284510316768,3440
"300","Interval_46364",253.364786336921,0.860550178746916,0.17808330703484,4.83228997189815,1.34971471335805e-06,0.00033128400549079,"chr20",31559575,31561291,"+","intron (HM13, intron 9 of 10)",12830,"HM13-AS1","HM13-AS1","rna79391","HM13-AS1",0.477577169481654,1716
"301","Interval_13102",124.400235833619,-1.20112477068146,0.248564818169942,-4.83223965291928,1.35005599563227e-06,0.00033128400549079,"chr11",35158267,35159410,"+","intron (CD44, intron 1 of 7)",19695,"CD44","CD44","NM_001001392","CD44",0.473802395209581,1143
"302","Interval_28128",357.039580495976,-0.949706988176586,0.196536979471468,-4.83220506761914,1.35029061429336e-06,0.00033128400549079,"chr16",8581745,8583514,"+","intron (TMEM114, intron 2 of 3)",7209,"TMEM114","TMEM114","NM_001146336","TMEM114",0.477022058823529,1769
"303","Interval_43277",78.6551014020711,-1.41228053833317,0.292265631399528,-4.83218136723911,1.35045141482187e-06,0.00033128400549079,"chr2",172480216,172481836,"+","intron (ITGA6, intron 11 of 25)",15424,"LOC101926931","LOC101926931","rna12814","LOC101926931",0.438001233806292,1620
"304","Interval_60571",66.4235803412186,-1.67391491473743,0.346519814402737,-4.83064703708962,1.3609007013532e-06,0.000332324631057198,"chr5",35543155,35545476,"+","Intergenic",-73483,"SPEF2","SPEF2","NM_024867","SPEF2",0.370801033591731,2321
"305","Interval_41151",98.6387161622889,-1.52077373767071,0.314843862313798,-4.83024736926583,1.36363530838753e-06,0.000332324631057198,"chr2",96057407,96058403,"+","Intergenic",-22660,"GPAT2","GPAT2","XM_006712310","GPAT2",0.500501504513541,996
"306","Interval_11435",161.927681760133,-1.03146681121741,0.213618776219724,-4.82854002569727,1.37537691750675e-06,0.000334090739471494,"chr10",113326050,113327027,"+","Intergenic",200844,"TCF7L2","TCF7L2","XM_005270076","TCF7L2",0.526870919136113,977
"307","Interval_65469",103.192655724594,-1.37886243268649,0.285894064691446,-4.82298376559387,1.41426485750615e-06,0.000342417937649616,"chr6",16831669,16832835,"+","Intergenic",70381,"LOC101928433","LOC101928433","rna27624","LOC101928433",0.469580119965724,1166
"308","Interval_58994",184.457759695509,1.00387715419065,0.208632367982036,4.81170378259373,1.4964904134326e-06,0.000361149780618328,"chr4",141642221,141644013,"+","intron (IL15, intron 1 of 7)",6521,"IL15","IL15","NM_172175","IL15",0.414389291689905,1792
"309","Interval_24938",75.1569161361414,-1.46695129330023,0.304933514499619,-4.81072503856266,1.50383778696499e-06,0.000361748422993876,"chr14",103108608,103109164,"+","intron (EXOC3L4, intron 8 of 9)",6323,"EXOC3L4","EXOC3L4","XM_006720304","EXOC3L4",0.484937238493724,556
"310","Interval_27569",39.9900934679621,-1.94393539000368,0.40445950322487,-4.8062547041277,1.53783958569729e-06,0.000368734246467353,"chr15",92787586,92788708,"+","intron (LOC101926994, intron 2 of 3)",325,"LOC101926994","LOC101926994","rna63002","LOC101926994",0.355243351731059,1122
"311","Interval_35689",290.652886967791,-0.87461542216994,0.182054878140857,-4.8041306615978,1.55425311783189e-06,0.000371471492760272,"chr18",79393358,79396591,"+","promoter-TSS (NFATC1)",-956,"NFATC1","NFATC1","NM_001278670","NFATC1",0.461273666092943,3233
"312","Interval_61616",555.837443744438,-0.807721802426741,0.168207428193266,-4.80193895776521,1.57136599409519e-06,0.000374015726426653,"chr5",76401836,76404628,"+","promoter-TSS (IQGAP2)",-153711,"IQGAP2","IQGAP2","XM_005248411","IQGAP2",0.585034013605442,2792
"313","Interval_20720",68.9426269847945,-1.48795703149536,0.309895411338873,-4.80148132902901,1.57496195844938e-06,0.000374015726426653,"chr13",29454878,29455574,"+","intron (MTUS2, intron 2 of 8)",26586,"MTUS2","MTUS2","NM_001033602","MTUS2",0.404761904761905,696
"314","Interval_70846",87.9008597333884,-1.46864920541756,0.305984330387063,-4.79975299244819,1.58861440608125e-06,0.00037605639746503,"chr7",36986782,36988146,"+","intron (ELMO1, intron 16 of 21)",-1198,"ELMO1","ELMO1","NM_001206480","ELMO1",0.484249084249084,1364
"315","Interval_23269",118.121373011236,1.21371065251726,0.252955245499454,4.7981240717931,1.60158563499135e-06,0.000377923365869546,"chr14",54782499,54783477,"+","intron (SAMD4A, intron 10 of 11)",-95063,"LOC729451","LOC729451","rna58447","LOC729451",0.424568965517241,978
"316","Interval_80960",53.6522408348262,-1.81203343892567,0.377825414190541,-4.79595435052402,1.61902150603114e-06,0.000380828697921819,"chr9",116951393,116952434,"+","intron (ASTN2, intron 9 of 21)",229288,"SNORA70C","SNORA70C","rna41157","SNORA70C",0.396353166986564,1041
"317","Interval_64025",85.2283124886899,-1.54302529729523,0.32178434914483,-4.79521549570683,1.62500047710822e-06,0.000381029291682821,"chr5",163360115,163361688,"+","Intergenic",-76670,"CCNG1","CCNG1","NM_004060","CCNG1",0.409148665819568,1573
"318","Interval_39129",51.78969206591,-2.07083193319238,0.43204902864094,-4.79304846421346,1.64265922058421e-06,0.000383958678823976,"chr2",27897449,27898226,"+","intron (BRE, intron 3 of 12)",-6723,"BRE-AS1","BRE-AS1","rna9594","BRE-AS1",0.350899742930591,777
"319","Interval_5832",70.9996754226907,1.40904729728112,0.294068407076335,4.79156299478087,1.65487043765043e-06,0.000385600375017417,"chr1",186845350,186846162,"+","intron (PLA2G4A, intron 1 of 17)",16807,"PLA2G4A","PLA2G4A","XM_005245268","PLA2G4A",0.400984009840098,812
"320","Interval_27719",45.931573852468,-1.92550370928944,0.402341914599214,-4.78573978852663,1.70358656484733e-06,0.000395711216765944,"chr15",99381750,99383032,"+","intron (LRRC28, intron 9 of 10)",124866,"HSP90B2P","HSP90B2P","rna63101","HSP90B2P",0.397501836884644,1282
"321","Interval_9207",55.4660453889622,-1.6346526197644,0.341898458906057,-4.78110555103014,1.74333793230719e-06,0.000403043901266726,"chr10",43225634,43226267,"+","intron (RASGEF1A, intron 1 of 12)",-22138,"RASGEF1A","RASGEF1A","NM_145313","RASGEF1A",0.395256916996047,633
"322","Interval_52512",48.4554572333222,-2.04785923187216,0.428350840391102,-4.7807989124111,1.745999410842e-06,0.000403043901266726,"chr3",71868893,71869386,"+","Intergenic",-83933,"PROK2","PROK2","NM_001126128","PROK2",0.42914979757085,493
"323","Interval_46553",76.3820638784499,1.60001546005745,0.335195283357015,4.77338297852264,1.81156828929295e-06,0.000416885049359583,"chr20",35199682,35200715,"+","intron (PROCR, intron 4 of 4)",-26538,"MMP24","MMP24","NM_006690","MMP24",0.355899419729207,1033
"324","Interval_79548",54.372193101747,1.64244092174333,0.344322750893722,4.77006215093314,1.84169087110092e-06,0.000421690907574238,"chr9",76403225,76404018,"+","Intergenic",5022,"RPSAP9","RPSAP9","rna40095","RPSAP9",0.348866498740554,793
"325","Interval_14486",30.5995664804783,2.1359713629146,0.447808533710383,4.76983175201397,1.84379853305028e-06,0.000421690907574238,"chr11",75673948,75674297,"+","Intergenic",-5392,"MAP6","MAP6","XM_006718556","MAP6",0.477453580901857,349
"326","Interval_21117",173.136260318982,1.01883197426503,0.213674475039079,4.76815012218328,1.85925222519679e-06,0.000423920913800237,"chr13",42991066,42993245,"+","exon (EPSTI1, exon 1 of 13)",116,"EPSTI1","EPSTI1","NM_033255","EPSTI1",0.332191780821918,2179
"327","Interval_54572",35.1140158689865,-2.24235871627934,0.471035839557272,-4.76048429433085,1.93128963862562e-06,0.000438444693270195,"chr3",156356567,156357164,"+","intron (KCNAB1, intron 1 of 12)",65836,"KCNAB1","KCNAB1","NM_003471","KCNAB1",0.40133779264214,597
