"","Interval","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chr","Start","End","Strand","Annotation","Distance.to.TSS","Nearest.PromoterID","Entrez.ID","Nearest.Unigene","Gene.Name","gc_content","length"
"266","Interval_5821",159.836380981665,4.6037283777603,0.520337598727502,8.84757970405911,8.94377563973088e-19,2.82821687193971e-16,"chr1",186669565,186672485,"+","TTS (PTGS2)",9402,"PTGS2","PTGS2","NM_000963","PTGS2",0.360492981855529,2920
"267","Interval_20493",138.118361020529,-2.16953133807955,0.245452497073772,-8.83890514027848,9.66611440297675e-19,3.04518806369434e-16,"chr13",23460033,23461293,"+","Intergenic",-8849,"LINC00327","LINC00327","rna55946","LINC00327",0.404761904761905,1260
"268","Interval_59636",79.0152928262687,2.77579111998046,0.314184004426772,8.83492183201652,1.00168277078484e-18,3.14390098002114e-16,"chr4",169115484,169116804,"+","intron (SH3RF1, intron 10 of 11)",-105860,"CBR4","CBR4","NM_032783","CBR4",0.473883421650265,1320
"269","Interval_3510",53.3976690921828,3.62331284734437,0.410264419012656,8.831652659678,1.03140305204847e-18,3.22514749899839e-16,"chr1",110728192,110729279,"+","Intergenic",-56960,"KCNA3","KCNA3","rna4193","KCNA3",0.448529411764706,1087
"270","Interval_54201",171.395229244735,2.30624887769759,0.261211906475133,8.82903428415173,1.05583357988977e-18,3.28931265083067e-16,"chr3",143307328,143308195,"+","intron (SLC9A9, intron 14 of 15)",-34485,"SLC9A9-AS1","SLC9A9-AS1","rna18840","SLC9A9-AS1",0.470046082949309,867
"271","Interval_40984",206.361049783963,1.82917137894706,0.207743212381658,8.80496338713861,1.30895302943355e-18,4.06282598047245e-16,"chr2",87537228,87540466,"+","Intergenic",-55299,"LOC101928152","LOC101928152","rna10934","LOC101928152",0.525470824328496,3238
"272","Interval_24540",95.4213148554675,-2.97326153805047,0.338357404989445,-8.78733993761188,1.53142848678562e-18,4.73588629286663e-16,"chr14",92391543,92392709,"+","intron (SLC24A4, intron 3 of 17)",-16259,"SLC24A4","SLC24A4","NM_153647","SLC24A4",0.378684807256236,1166
"273","Interval_70344",131.431802818384,2.40645157804002,0.273979580777612,8.7833245499902,1.58712369247134e-18,4.89014320118046e-16,"chr7",22597910,22598860,"+","Intergenic",-21305,"LOC102724162","LOC102724162","rna32184","LOC102724162",0.412197686645636,950
"274","Interval_24481",97.2992760970214,2.51401420909748,0.286564118904028,8.77295531175497,1.74037119338605e-18,5.34274901210464e-16,"chr14",91119632,91120793,"+","intron (C14orf159, intron 1 of 13)",6199,"C14orf159","C14orf159","NM_001102367","C14orf159",0.394166666666667,1161
"275","Interval_39908",303.150618713028,-1.65982600290304,0.189225077816228,-8.77170204952979,1.759855707134e-18,5.3829186474755e-16,"chr2",48415131,48416480,"+","Intergenic",-24964,"PPP1R21","PPP1R21","NM_001193475","PPP1R21",0.504444444444444,1349
"276","Interval_13523",125.472998977458,2.5701464371632,0.293536737941839,8.75579137107002,2.02676317408153e-18,6.1768545068068e-16,"chr11",57410119,57410924,"+","intron (SLC43A3, intron 11 of 13)",16627,"SLC43A3","SLC43A3","NM_017611","SLC43A3",0.470932852636323,805
"277","Interval_52387",180.270592982904,-2.02368453776872,0.231267029374965,-8.75042388548873,2.1255282519385e-18,6.45446963580531e-16,"chr3",69330726,69331689,"+","intron (FRMD4B, intron 1 of 22)",-130309,"FRMD4B","FRMD4B","XM_006713063","FRMD4B",0.469917012448133,963
"278","Interval_70353",222.9125738986,1.64696161242776,0.188291382866604,8.74687724607427,2.19338080827588e-18,6.63655491683905e-16,"chr7",22698078,22699215,"+","Intergenic",-28517,"IL6","IL6","NM_000600","IL6",0.422671353251318,1137
"279","Interval_56082",385.955861824525,-1.7170618772615,0.196316173126319,-8.74641070023641,2.20246423582719e-18,6.64015337622236e-16,"chr4",3556370,3558436,"+","Intergenic",-19466,"LINC00955","LINC00955","rna20348","LINC00955",0.579100145137881,2066
"280","Interval_59820",156.757493275993,2.7175191177764,0.311367650596899,8.72768610537045,2.59935898211148e-18,7.80875288501098e-16,"chr4",182975390,182976578,"+","Intergenic",-58722,"DCTD","DCTD","NM_001921","DCTD",0.380992430613961,1188
"281","Interval_76606",66.3651781793041,2.99268893263881,0.342952285560866,8.72625452180483,2.63245862628799e-18,7.88004474555922e-16,"chr8",96672637,96673836,"+","intron (CPQ, intron 1 of 8)",28009,"CPQ","CPQ","NM_016134","CPQ",0.448333333333333,1199
"282","Interval_41810",524.75021195873,1.46472067275983,0.16790300651058,8.72361194239566,2.69465444142464e-18,8.0376190900863e-16,"chr2",113127149,113130457,"+","intron (IL1RN, intron 3 of 5)",8737,"IL1RN","IL1RN","NM_173841","IL1RN",0.495618011483832,3308
"283","Interval_75273",388.054114205312,-1.437643089148,0.164962886434759,-8.71494867857184,2.90890408593974e-18,8.64602357557673e-16,"chr8",38030199,38031871,"+","intron (EIF4EBP1, intron 1 of 2)",533,"EIF4EBP1","EIF4EBP1","NM_004095","EIF4EBP1",0.650926479378362,1672
"284","Interval_32971",73.6894678140225,3.32146308361598,0.381217920741308,8.71276743012798,2.96544652407954e-18,8.78304698496304e-16,"chr17",65163863,65164982,"+","intron (RGS9, intron 7 of 18)",27084,"RGS9","RGS9","NM_001081955","RGS9",0.357258499730167,1119
"285","Interval_9965",290.940785251237,-1.9442044108934,0.223341395831078,-8.70507862485056,3.17354677462637e-18,9.36641708588411e-16,"chr10",71343024,71345460,"+","exon (SLC29A3, exon 3 of 6)",24989,"SLC29A3","SLC29A3","NM_001174098","SLC29A3",0.395256916996047,2436
"286","Interval_20852",95.0025181161813,2.75978834198605,0.317189546202035,8.70075440704527,3.29685065497266e-18,9.69631443507081e-16,"chr13",32330463,32331067,"+","intron (BRCA2, intron 8 of 26)",15285,"BRCA2","BRCA2","NM_000059","BRCA2",0.332191780821918,604
"287","Interval_69594",209.035234171566,1.78768550056041,0.205566357379763,8.69639139082398,3.42605276402548e-18,1.00411995904531e-15,"chr6",167153058,167155308,"+","Intergenic",3648,"GPR31","GPR31","NM_005299","GPR31",0.470457574411373,2250
"288","Interval_15254",106.527804134027,2.50128479206755,0.287716397881408,8.69357746199277,3.51202028089426e-18,1.02574161780354e-15,"chr11",110348872,110350150,"+","Intergenic",-52799,"RDX","RDX","NM_001260495","RDX",0.470932852636323,1278
"289","Interval_14449",85.3002533037398,-2.88096740121922,0.331493130998655,-8.69088114296675,3.59639141255592e-18,1.04674900922886e-15,"chr11",75195068,75195951,"+","intron (SLCO2B1, intron 9 of 12)",44280,"SLCO2B1","SLCO2B1","XM_006718427","SLCO2B1",0.477453580901857,883
"290","Interval_31785",117.044058939698,2.19414907801438,0.25263347303667,8.68510831775604,3.78381647940119e-18,1.09517298377391e-15,"chr17",35879296,35880872,"+","intron (CCL5, intron 1 of 2)",289,"CCL5","CCL5","NM_001278736","CCL5",0.504518872939926,1576
"291","Interval_80498",208.091788652497,1.72009853294931,0.198054892559393,8.68495855225327,3.7888050678025e-18,1.09517298377391e-15,"chr9",105500070,105501299,"+","intron (FSD1L, intron 5 of 12)",-19140,"RALGAPA1P","RALGAPA1P","rna40832","RALGAPA1P",0.384552845528455,1229
"292","Interval_61626",81.5571196070211,2.65593269913966,0.306183382356833,8.67432020214725,4.16028185641005e-18,1.19843187791757e-15,"chr5",76520914,76522235,"+","intron (IQGAP2, intron 2 of 34)",-35369,"IQGAP2","IQGAP2","XM_005248411","IQGAP2",0.397881996974281,1321
"293","Interval_58224",115.982763143516,2.47603123902587,0.285489572700705,8.67293055785836,4.21138803925804e-18,1.20901332737949e-15,"chr4",102438496,102440115,"+","Intergenic",-71625,"NFKB1","NFKB1","XM_005263029","NFKB1",0.375308641975309,1619
"294","Interval_8031",83.4629861893641,2.84255446780009,0.327878005714158,8.66954909527604,4.33834954486492e-18,1.2412254148514e-15,"chr10",5317524,5318358,"+","Intergenic",-47072,"UCN3","UCN3","NM_053049","UCN3",0.442131979695431,834
"295","Interval_42470",166.280639490532,2.55466137170628,0.29492565405547,8.66205206830124,4.63346614021979e-18,1.32116611655792e-15,"chr2",143009617,143014131,"+","intron (KYNU, intron 10 of 13)",-117521,"ARHGAP15","ARHGAP15","XM_005263714","ARHGAP15",0.400664451827243,4514
"296","Interval_9271",175.701527443372,1.83077732890473,0.211741543902549,8.64628308248908,5.32040320775274e-18,1.511911202095e-15,"chr10",45159968,45161040,"+","intron (ANKRD30BP3, intron 2 of 7)",-3558,"MIR3156-1","MIR3156-1","rna43648","MIR3156-1",0.442131979695431,1072
"297","Interval_13035",130.545893183003,2.23476003230918,0.258635620658896,8.64057327685931,5.59316533326144e-18,1.58407105052958e-15,"chr11",34234019,34234716,"+","intron (ABTB2, intron 1 of 16)",76298,"LOC102723539","LOC102723539","rna47690","LOC102723539",0.459685863874346,697
"298","Interval_75366",75.4084980110185,3.3603876220155,0.389050196039913,8.63741403094103,5.74996964908685e-18,1.6230157618555e-15,"chr8",39984324,39985234,"+","intron (IDO2, intron 5 of 10)",49824,"IDO2","IDO2","NM_194294","IDO2",0.434687156970362,910
"299","Interval_80600",130.927607546834,2.14403761697058,0.248245865735121,8.6367505481774,5.783447833977e-18,1.62700573429758e-15,"chr9",108510747,108512445,"+","Intergenic",344399,"ACTL7B","ACTL7B","NM_006686","ACTL7B",0.456739258387287,1698
"300","Interval_39410",91.8774322371776,2.63983965923855,0.30573540916138,8.63439294283748,5.90397245934284e-18,1.65537547805874e-15,"chr2",37561721,37562730,"+","Intergenic",109974,"CDC42EP3","CDC42EP3","NM_001270436","CDC42EP3",0.412871287128713,1009
"301","Interval_47201",285.28393605137,1.58195414595824,0.183273818017459,8.63164287769428,6.04769562260117e-18,1.6880663586047e-15,"chr20",50308238,50309367,"+","intron (RP11-290F20.1, intron 2 of 4)",12540,"RP11-290F20.2","RP11-290F20","NM_001278655","RP11-290F20.3",0.569911504424779,1129
"302","Interval_42460",237.960509319308,2.20685777721572,0.255677931571389,8.63139717867881,6.06070308861226e-18,1.6880663586047e-15,"chr2",142948125,142952551,"+","intron (KYNU, intron 4 of 13)",72712,"KYNU","KYNU","NM_001199241","KYNU",0.440252992997515,4426
"303","Interval_25809",133.740812451071,2.16591271455678,0.251365994921787,8.61657009425919,6.89895694351324e-18,1.91520053895583e-15,"chr15",45631334,45632059,"+","intron (SQRDL, intron 1 of 10)",-3044,"SQRDL","SQRDL","NM_001271213","SQRDL",0.397501836884644,725
"304","Interval_15711",86.5125931971233,2.90723392354349,0.337556221841079,8.612591726756,7.14271058027845e-18,1.97634572519777e-15,"chr11",122044955,122045774,"+","Intergenic",-12985,"LOC100507165","LOC100507165","rna50989","LOC100507165",0.459685863874346,819
"305","Interval_13100",119.081428323725,2.29177071183553,0.266392697445059,8.60297873708864,7.76733698576441e-18,2.14212967395926e-15,"chr11",35146306,35147507,"+","intron (CD44, intron 1 of 7)",7763,"CD44","CD44","NM_001001392","CD44",0.459685863874346,1201
"306","Interval_58222",71.3905738680808,3.09865338105693,0.360560642177375,8.59398674892688,8.40027168608249e-18,2.30911389828375e-15,"chr4",102410928,102412502,"+","Intergenic",-66510,"SLC39A8","SLC39A8","NM_001135146","SLC39A8",0.384761904761905,1574
"307","Interval_8123",140.821322930119,-2.06380322183136,0.240366329621215,-8.58607453499681,8.99912973962487e-18,2.46567360927865e-15,"chr10",7045874,7047015,"+","Intergenic",239506,"SFMBT2","SFMBT2","NM_001029880","SFMBT2",0.617067833698031,1141
"308","Interval_65190",67.2961227048757,3.10535009066921,0.361712644875983,8.58513003252599,9.07337416980656e-18,2.47309155195477e-15,"chr6",12276999,12277756,"+","Intergenic",-12919,"EDN1","EDN1","NM_001168319","EDN1",0.410290237467018,757
"309","Interval_39443",286.574620817895,1.71476369878712,0.199739912023172,8.58498274790563,9.08500611726831e-18,2.47309155195477e-15,"chr2",38037288,38039757,"+","intron (RMDN2, intron 10 of 10)",-2181,"RMDN2-AS1","RMDN2-AS1","rna9799","RMDN2-AS1",0.480971659919028,2469
"310","Interval_40471",377.765326349538,1.59184812303396,0.185469040092386,8.58282397019483,9.25719605953625e-18,2.51183563402546e-15,"chr2",68857247,68858474,"+","Intergenic",13657,"BMP10","BMP10","NM_014482","BMP10",0.455211726384365,1227
"311","Interval_78800",50.3472555708924,3.32002928650752,0.387466570192506,8.56855672699203,1.04790067987587e-17,2.83421754623019e-15,"chr9",32440391,32442244,"+","intron (ACO1, intron 19 of 20)",41736,"ACO1","ACO1","XM_005251476","ACO1",0.458468176914779,1853
"312","Interval_25104",200.681680373862,2.04389586723693,0.238623974988665,8.56534163146859,1.07755875263892e-17,2.90509148968664e-15,"chr14_GL000194v1_random",68275,70265,"+","intron (MAFIP, intron 2 of 2)",30843,"LOC101926992","LOC101926992","rna60290","LOC101926992",0.381609195402299,1990
"313","Interval_80484",133.606185527054,2.49393476897604,0.291191057588823,8.56459944074799,1.08452201234891e-17,2.9145229734418e-15,"chr9",105280638,105282037,"+","intron (SLC44A1, intron 1 of 15)",7793,"SLC44A1","SLC44A1","XM_006717029","SLC44A1",0.418571428571429,1399
"314","Interval_36402",333.212795015012,-1.97863744557813,0.231131549496201,-8.56065495987449,1.12228113778854e-17,3.00639101608546e-15,"chr19",11576439,11579110,"+","promoter-TSS (ACP5)",420,"ACP5","ACP5","NM_001111036","ACP5",0.460743801652893,2671
"315","Interval_11332",506.581456892385,1.36508177680935,0.159493880629922,8.55883480556087,1.14013947126801e-17,3.04453433732409e-15,"chr10",110511674,110513539,"+","Intergenic",14739,"DUSP5","DUSP5","NM_004419","DUSP5",0.493506493506493,1865
"316","Interval_30961",70.4482643537083,3.47298082913729,0.405840204056647,8.55750808919988,1.153332891699e-17,3.0700188666222e-15,"chr17",9389042,9389626,"+","intron (STX8, intron 4 of 5)",186624,"STX8","STX8","rna67703","STX8",0.429386590584879,584
"317","Interval_60942",219.044048155868,2.15083435368686,0.251363403925977,8.55667261062494,1.16171843448268e-17,3.08258505099402e-15,"chr5",53881773,53883201,"+","Intergenic",69097,"MIR581","MIR581","rna24245","MIR581",0.421973407977607,1428
"318","Interval_83953",420.931933388567,1.42469717839624,0.16655678960335,8.55382228361335,1.19078195955955e-17,3.14976806692929e-15,"chrX",150362543,150367267,"+","intron (MAMLD1, intron 1 of 6)",3483,"MAMLD1","MAMLD1","NM_001177465","MAMLD1",0.621375661375661,4724
"319","Interval_25903",171.76859056321,2.44506583878666,0.285941452357311,8.55093173315534,1.22098827584135e-17,3.21712862049336e-15,"chr15",50137120,50138106,"+","Intergenic",-24297,"ATP8B4","ATP8B4","rna61330","ATP8B4",0.397501836884644,986
"320","Interval_72563",104.804778623656,2.41411347402143,0.282330754921486,8.55065709965879,1.22389723421254e-17,3.21712862049336e-15,"chr7",102875579,102876330,"+","intron (FBXL13, intron 17 of 20)",-37046,"LRRC17","LRRC17","NM_005824","LRRC17",0.488031914893617,751
"321","Interval_72269",71.7710048990848,-3.1942913183151,0.373894772890502,-8.5432895828436,1.30453944731241e-17,3.41842167011475e-15,"chr7",95903874,95904527,"+","intron (DYNC1I1, intron 6 of 10)",131694,"DYNC1I1","DYNC1I1","NM_001278422","DYNC1I1",0.458715596330275,653
"322","Interval_47910",67.1773733280524,3.13641354873116,0.36742235418925,8.5362621870189,1.38633585649112e-17,3.62147952076864e-15,"chr21",25578041,25578730,"+","Intergenic",4363,"MIR155","MIR155","rna81079","MIR155",0.456521739130435,689
"323","Interval_21487",175.64867116378,1.89077357558135,0.22157658854722,8.53327324866909,1.42264139222718e-17,3.70481364418542e-15,"chr13",51153696,51154910,"+","Intergenic",-66221,"LINC00371","LINC00371","rna56621","LINC00371",0.404761904761905,1214
"324","Interval_63916",145.227418316487,2.06211479741385,0.241705153800493,8.53153011009417,1.44424612448386e-17,3.74946798644937e-15,"chr5",158967118,158968320,"+","intron (EBF1, intron 6 of 15)",79963,"LOC101927713","LOC101927713","rna26537","LOC101927713",0.388196176226101,1202
"325","Interval_31811",123.40764953456,2.03899132252426,0.239200769948576,8.52418377650961,1.538911266379e-17,3.9829391129683e-15,"chr17",36199063,36199426,"+","Intergenic",-2496,"CCL3L3","CCL3L3","NM_001001437","CCL3L3",0.361111111111111,363
"326","Interval_82570",136.67491906857,-2.27134461574684,0.266621099322366,-8.51899801448425,1.60939603071249e-17,4.15258733507304e-15,"chrX",37796425,37797386,"+","intron (CYBB, intron 6 of 12)",16888,"CYBB","CYBB","NM_000397","CYBB",0.412681912681913,961
"327","Interval_60923",110.344210309091,2.54090784003025,0.298278444769952,8.51857680158528,1.61525907769205e-17,4.15496994862591e-15,"chr5",53031298,53032506,"+","intron (ITGA2, intron 2 of 28)",42576,"ITGA2","ITGA2","rna24228","ITGA2",0.358974358974359,1208
"328","Interval_54110",329.976955288124,1.49044941071029,0.174989969739877,8.51734195351794,1.63256920520977e-17,4.18669386268964e-15,"chr3",141331174,141332314,"+","intron (ZBTB38, intron 1 of 7)",69125,"ACPL2","ACPL2","NM_001037172","ACPL2",0.45749342681858,1140
"329","Interval_24008",118.268376109398,-2.30142024222713,0.27025887005205,-8.51561409171839,1.65709805240708e-17,4.23668093246873e-15,"chr14",74863074,74864476,"+","promoter-TSS (PROX2)",84,"PROX2","PROX2","NM_001080408","PROX2",0.390795631825273,1402
"330","Interval_75359",443.959644975994,1.78550936265961,0.209806844118277,8.51025318150748,1.73553970235057e-17,4.42378551706722e-15,"chr8",39942547,39944111,"+","intron (IDO2, intron 1 of 10)",8374,"IDO2","IDO2","NM_194294","IDO2",0.452396166134185,1564
"331","Interval_21528",166.73666316046,2.14024833443329,0.251661765073164,8.50446365506128,1.82437035524761e-17,4.63616049642455e-15,"chr13",51818825,51819918,"+","intron (LINC00282, intron 2 of 2)",-13848,"DHRS12","DHRS12","XM_005266526","DHRS12",0.404761904761905,1093
"332","Interval_22925",98.1614795639463,2.3562854653678,0.277120183459504,8.50275658724125,1.85140849666244e-17,4.69069956917955e-15,"chr14",34554237,34555700,"+","Intergenic",1421,"RNU1-28P","RNU1-28P","rna58110","RNU1-28P",0.433534743202417,1463
"333","Interval_44232",243.679161403616,1.6648680891016,0.196297533682224,8.48135000919968,2.22595887103219e-17,5.62271863173793e-15,"chr2",207334117,207335307,"+","Intergenic",-65364,"MIR1302-4","MIR1302-4","rna13685","MIR1302-4",0.477749790092359,1190
"334","Interval_25796",214.979362953129,1.87623368233793,0.221302509378675,8.47814011511037,2.28822299817947e-17,5.76269094287024e-15,"chr15",45430185,45432357,"+","intron (C15orf48, intron 3 of 4)",742,"C15orf48","C15orf48","NM_032413","C15orf48",0.397501836884644,2172
"335","Interval_11795",469.779658531861,1.6906396076951,0.199497848844043,8.47447537650775,2.36141274814875e-17,5.92926069583678e-15,"chr10",124340965,124342618,"+","Intergenic",72641,"OAT","OAT","NM_000274","OAT",0.457997698504028,1653
"336","Interval_54193",239.749234358674,1.99755349886189,0.235758978037173,8.47286290215817,2.39434321981785e-17,5.99405297425531e-15,"chr3",143158055,143159182,"+","Intergenic",38842,"CHST2","CHST2","NM_004267","CHST2",0.455673758865248,1127
"337","Interval_5832",70.9996754226907,2.66646574475448,0.314793918514984,8.47051225555222,2.44316208142007e-17,6.09811805574626e-15,"chr1",186845350,186846162,"+","intron (PLA2G4A, intron 1 of 17)",16807,"PLA2G4A","PLA2G4A","XM_005245268","PLA2G4A",0.400984009840098,812
"338","Interval_57452",164.411063630567,2.02280655800447,0.238911233792552,8.46677038117383,2.52290757648074e-17,6.27853168034549e-15,"chr4",73661594,73664078,"+","Intergenic",-42205,"RASSF6","RASSF6","NM_001270392","RASSF6",0.386317907444668,2484
"339","Interval_76863",499.187517601483,1.45870812828009,0.172453905862577,8.45853923101334,2.70747542585239e-17,6.71797331697857e-15,"chr8",103077826,103081061,"+","Intergenic",-41589,"LINC01181","LINC01181","rna37889","LINC01181",0.427688504326329,3235
"340","Interval_10930",132.513739796432,2.44478642987775,0.289323838782342,8.44999997292638,2.91302890069003e-17,7.20674782298654e-15,"chr10",97882153,97883296,"+","intron (CRTAC1, intron 13 of 14)",32486,"GOLGA7B","GOLGA7B","NM_001010917","GOLGA7B",0.617067833698031,1143
"341","Interval_7297",97.9860955418002,2.3748470786457,0.281236283720979,8.44431254468517,3.05839912884269e-17,7.544200666352e-15,"chr1",231493406,231494664,"+","intron (LOC102724041, intron 1 of 2)",-17510,"SNRPD2P2","SNRPD2P2","rna8443","SNRPD2P2",0.356632247815727,1258
"342","Interval_43306",228.121647860066,1.79668073129649,0.212929020943297,8.43793261875254,3.22999731899177e-17,7.94418785049687e-15,"chr2",173149815,173153820,"+","intron (ZAK, intron 2 of 19)",61198,"ZAK","ZAK","NM_016653","ZAK",0.390414378432351,4005
"343","Interval_51212",100.53308984165,2.29417003624879,0.272008671341732,8.43417978159438,3.33533660402608e-17,8.17935389060215e-15,"chr3",34056362,34057781,"+","Intergenic",-102924,"LOC101928114","LOC101928114","rna15764","LOC101928114",0.395070422535211,1419
"344","Interval_63992",116.456019081982,2.60255927545185,0.309053428330551,8.42106586395237,3.73074447026925e-17,9.12242939292726e-15,"chr5",160478363,160480770,"+","Intergenic",5074,"MIR3142","MIR3142","rna26594","MIR3142",0.458471760797342,2407
"345","Interval_49207",168.80088885814,2.13969488644799,0.254126918757263,8.4197884148266,3.77164850044417e-17,9.19571633666266e-15,"chr22",27747748,27749722,"+","exon (MN1, exon 2 of 2)",52763,"MN1","MN1","NM_002430","MN1",0.44506329113924,1974
"346","Interval_6548",54.1312712965928,3.38225494864303,0.401958205885624,8.41444433555225,3.94761674972845e-17,9.59693014171701e-15,"chr1",209720602,209721854,"+","intron (HSD11B1, intron 5 of 6)",-34820,"TRAF3IP3","TRAF3IP3","NM_025228","TRAF3IP3",0.443735035913807,1252
"347","Interval_43565",101.737143721556,2.60644614728665,0.309896908195808,8.41068780731354,4.07613327391159e-17,9.88080548516061e-15,"chr2",181876169,181877370,"+","Intergenic",-15039,"SSFA2","SSFA2","NM_001287504","SSFA2",0.416805324459235,1201
"348","Interval_39139",72.5408334170586,2.80947026146419,0.334069172672709,8.40984589804297,4.10549758404486e-17,9.92338877246935e-15,"chr2",28296311,28297221,"+","intron (BRE, intron 11 of 12)",13693,"AC093690.1","AC093690","rna9604","AC093690.1",0.447859495060373,910
"349","Interval_70272",118.554070124289,2.27742153083658,0.270923105868753,8.406154667147,4.23672350130547e-17,1.02112320146794e-14,"chr7",20394714,20396089,"+","intron (ITGB8, intron 9 of 14)",-63639,"LOC101927811","LOC101927811","rna32153","LOC101927811",0.371366279069767,1375
"350","Interval_9822",83.9680276985065,3.08193398077565,0.366856968712163,8.40091437160008,4.43015367246169e-17,1.06469250331176e-14,"chr10",68166802,68168030,"+","intron (MYPN, intron 9 of 17)",57983,"MYPN","MYPN","rna44107","MYPN",0.601681555438781,1228
"351","Interval_45603",239.915083928638,1.79959279978881,0.214369775551635,8.39480656803386,4.66661869114382e-17,1.11832658463123e-14,"chr20",4089900,4092069,"+","Intergenic",-28958,"LOC101929155","LOC101929155","rna78875","LOC101929155",0.512442396313364,2169
"352","Interval_1465",956.795775836702,1.71173616085986,0.203941374419787,8.3932755956448,4.72781594102552e-17,1.12977340306637e-14,"chr1",37476587,37480239,"+","promoter-TSS (ZC3H12A)",-1854,"MIR6732","MIR6732","rna2051","MIR6732",0.581439912400767,3652
"353","Interval_68952",270.30623262683,1.55413288992722,0.185198663886749,8.39170681532339,4.79134557560681e-17,1.14171114190416e-14,"chr6",149031989,149033354,"+","intron (UST, intron 7 of 7)",67962,"LOC101928683","LOC101928683","rna31176","LOC101928683",0.532210834553441,1365
"354","Interval_76847",180.207831505075,-1.94276652899451,0.231701187886934,-8.38479313253478,5.08150398612385e-17,1.20743137794578e-14,"chr8",102886595,102887648,"+","Intergenic",22938,"LOC100506753","LOC100506753","rna37883","LOC100506753",0.44876660341556,1053
"355","Interval_73285",119.195136425166,2.26819076026052,0.270672402849165,8.37983753195738,5.30008119325679e-17,1.2558206466783e-14,"chr7",130887100,130888486,"+","intron (AC058791.1, intron 2 of 3)",-10263,"MIR29B1","MIR29B1","rna34922","MIR29B1",0.520547945205479,1386
"356","Interval_19699",98.7515421587222,-2.75384986346007,0.328802091014251,-8.37540252546846,5.50354381968363e-17,1.29737363246509e-14,"chr12",116884977,116885836,"+","Intergenic",-3979,"HRK","HRK","NM_003806","HRK",0.437138728323699,859
"357","Interval_39363",294.120907043078,-1.62714719856301,0.194278262646669,-8.37534357367752,5.50629955168565e-17,1.29737363246509e-14,"chr2",36477393,36479363,"+","intron (CRIM1, intron 6 of 15)",96025,"LOC101929521","LOC101929521","rna9752","LOC101929521",0.422120750887874,1970
"358","Interval_36123",270.911696848521,1.64318596996447,0.196328363445685,8.36958013159963,5.78238958051794e-17,1.35861927252868e-14,"chr19",6767117,6769434,"+","promoter-TSS (SH2D3A)",-813,"SH2D3A","SH2D3A","NM_005490","SH2D3A",0.460743801652893,2317
"359","Interval_42380",148.91507772406,2.23787705702326,0.267854813266787,8.35481367584874,6.55360746929311e-17,1.53553396178159e-14,"chr2",136310079,136311955,"+","Intergenic",-192862,"CXCR4","CXCR4","NM_003467","CXCR4",0.42940863079382,1876
"360","Interval_25425",94.0072117048423,2.50524634130641,0.300057331336686,8.34922556348186,6.87120036902756e-17,1.60547505289098e-14,"chr15",34690637,34692050,"+","Intergenic",63238,"GJD2","GJD2","NM_020660","GJD2",0.355243351731059,1413
"361","Interval_14197",130.025132825828,2.03161734710466,0.243638475100393,8.33865565062134,7.51398760449587e-17,1.75080074058773e-14,"chr11",69311023,69312183,"+","Intergenic",16481,"MYEOV","MYEOV","XM_005273908","MYEOV",0.473802395209581,1160
"362","Interval_53159",184.162188764132,1.91386208985389,0.229549714591505,8.33746229334113,7.59018415272876e-17,1.76366944753254e-14,"chr3",112769242,112770565,"+","Intergenic",-20584,"RP11-572C15.5","RP11-572C15","rna17875","RP11-572C15.5",0.411631419939577,1323
"363","Interval_51617",197.08447221337,1.84575126498266,0.221498897981824,8.333004280383,7.88163113189893e-17,1.82634546187239e-14,"chr3",45551507,45552201,"+","Intergenic",-42309,"LARS2-AS1","LARS2-AS1","rna16227","LARS2-AS1",0.553956834532374,694
"364","Interval_59773",78.5652086357426,3.25843284185383,0.391065782239617,8.33218601533717,7.93631218168306e-17,1.83396400868756e-14,"chr4",176902590,176903725,"+","Intergenic",-110412,"VEGFC","VEGFC","NM_005429","VEGFC",0.331866197183099,1135
"365","Interval_76072",429.296225728191,1.57008068515085,0.188499853573386,8.32934697500754,8.12894946979911e-17,1.87333310863603e-14,"chr8",71830592,71832105,"+","Intergenic",-12768,"LOC100132891","LOC100132891","rna37309","LOC100132891",0.386393659180978,1513
"366","Interval_5224",223.366663577211,1.78429857803233,0.214378535059205,8.32312142416476,8.56765987198128e-17,1.96700187162117e-14,"chr1",168509373,168511214,"+","Intergenic",-14649,"RP5-968D22.3","RP5-968D22","rna6567","RP5-968D22.1",0.444082519001086,1841
"367","Interval_23134",345.85641008212,1.51721364045736,0.182293412011315,8.32292085444744,8.58217543702039e-17,1.96700187162117e-14,"chr14",50319389,50321605,"+","promoter-TSS (ATP5S)",7856,"ATP5S","ATP5S","XM_005267537","ATP5S",0.461746174617462,2216
"368","Interval_67924",245.433508375125,1.72594741891507,0.207503954756872,8.31766035947276,8.97166658056513e-17,2.05068406093542e-14,"chr6",113762662,113764384,"+","Intergenic",-93825,"MARCKS","MARCKS","NM_002356","MARCKS",0.4062681369704,1722
"369","Interval_15989",676.494718362916,-1.29141301136773,0.15526992686749,-8.31721272381253,9.00560354611554e-17,2.05286271621005e-14,"chr11",128903782,128907025,"+","intron (C11orf45, intron 1 of 3)",828,"C11orf45","C11orf45","rna51259","C11orf45",0.44578313253012,3243
